,episode,step,red_action_success,red_action_type,red_action_src,red_action_dest,blue_action,blue_action_id,blue_action_target,reward
143,1,43,True,lateral-movement,server_or_host39,server_or_host48,deploy_decoy,decoy_limit_exceeded,subnet4,-10.0
144,1,44,True,discovery,server_or_host48,server_or_host48,deploy_decoy,decoy_limit_exceeded,user_subnet1,-5.0
145,1,45,True,lateral-movement,server_or_host48,server_or_host35,deploy_decoy,decoy_limit_exceeded,user_subnet1,-10.0
146,1,46,True,discovery,server_or_host35,server_or_host35,deploy_decoy,decoy_limit_exceeded,dmz_subnet2,-5.0
147,1,47,True,portscan,server_or_host35,server_or_host55,deploy_decoy,decoy_limit_exceeded,user_subnet2,-2.0
148,1,48,True,lateral-movement,server_or_host35,server_or_host55,deploy_decoy,decoy_limit_exceeded,user_subnet2,-10.0
149,1,49,True,discovery,server_or_host55,server_or_host55,deploy_decoy,decoy_limit_exceeded,server_subnet1,-5.0
150,1,50,True,lateral-movement,server_or_host55,server_or_host59,deploy_decoy,decoy_limit_exceeded,user_subnet2,-10.0
151,1,51,True,discovery,server_or_host59,server_or_host59,deploy_decoy,decoy_limit_exceeded,dmz_subnet2,-5.0
152,1,52,True,lateral-movement,server_or_host59,server_or_host65,nothing,f70fba0c2a314437a5e56061d267cc2d,,-10.0
153,1,53,True,discovery,server_or_host65,server_or_host65,deploy_decoy,decoy_limit_exceeded,subnet4,-5.0
154,1,54,True,lateral-movement,server_or_host65,server_or_host44,deploy_decoy,decoy_limit_exceeded,user_subnet2,-10.0
155,1,55,True,discovery,server_or_host44,server_or_host44,deploy_decoy,decoy_limit_exceeded,subnet3,-5.0
156,1,56,True,lateral-movement,server_or_host44,server_or_host56,deploy_decoy,decoy_limit_exceeded,dmz_subnet2,-10.0
157,1,57,True,discovery,server_or_host56,server_or_host56,deploy_decoy,decoy_limit_exceeded,server_subnet1,-5.0
158,1,58,True,portscan,server_or_host56,server_or_host40,deploy_decoy,decoy_limit_exceeded,subnet3,-2.0
159,1,59,True,portscan,server_or_host56,server_or_host69,nothing,75301cf32df94e5baf9551f92abe1c88,,-2.0
160,1,60,True,portscan,server_or_host56,server_or_host53,deploy_decoy,decoy_limit_exceeded,server_subnet2,-2.0
161,1,61,True,portscan,server_or_host56,server_or_host60,deploy_decoy,decoy_limit_exceeded,dmz_subnet,-2.0
162,1,62,True,portscan,server_or_host56,server_or_host38,deploy_decoy,decoy_limit_exceeded,dmz_subnet,-2.0
163,1,63,True,lateral-movement,server_or_host56,server_or_host45,deploy_decoy,decoy_limit_exceeded,subnet4,-10.0
164,1,64,True,discovery,server_or_host45,server_or_host45,deploy_decoy,decoy_limit_exceeded,dmz_subnet2,-5.0
165,1,65,True,lateral-movement,server_or_host45,server_or_host41,deploy_decoy,decoy_limit_exceeded,subnet3,-10.0
166,1,66,True,discovery,server_or_host41,server_or_host41,deploy_decoy,decoy_limit_exceeded,dmz_subnet2,-5.0
167,1,67,True,lateral-movement,server_or_host41,server_or_host52,deploy_decoy,decoy_limit_exceeded,user_subnet1,-10.0
168,1,68,True,discovery,server_or_host52,server_or_host52,nothing,38dc4da052394440a1cc4d254cd6df28,,-5.0
169,1,69,True,lateral-movement,server_or_host52,server_or_host40,deploy_decoy,decoy_limit_exceeded,dmz_subnet,-10.0
170,1,70,True,discovery,server_or_host40,server_or_host40,deploy_decoy,decoy_limit_exceeded,subnet3,-5.0
171,1,71,True,lateral-movement,server_or_host40,server_or_host58,deploy_decoy,decoy_limit_exceeded,dmz_subnet,-10.0
172,1,72,True,discovery,server_or_host58,server_or_host58,deploy_decoy,decoy_limit_exceeded,user_subnet1,-5.0
173,1,73,True,portscan,server_or_host58,server_or_host66,deploy_decoy,decoy_limit_exceeded,server_subnet2,-2.0
174,1,74,True,portscan,server_or_host58,server_or_host49,deploy_decoy,decoy_limit_exceeded,subnet3,-2.0
175,1,75,True,lateral-movement,server_or_host58,server_or_host61,deploy_decoy,decoy_limit_exceeded,dmz_subnet2,-10.0
176,1,76,True,discovery,server_or_host61,server_or_host61,deploy_decoy,decoy_limit_exceeded,user_subnet2,-5.0
177,1,77,True,lateral-movement,server_or_host61,server_or_host49,nothing,21abd5e5484b4b828351ba2ef4e48897,,-10.0
178,1,78,True,discovery,server_or_host49,server_or_host49,deploy_decoy,decoy_limit_exceeded,user_subnet2,-5.0
179,1,79,True,portscan,server_or_host49,server_or_host47,deploy_decoy,decoy_limit_exceeded,subnet3,-2.0
180,1,80,True,lateral-movement,server_or_host49,server_or_host46,deploy_decoy,decoy_limit_exceeded,dmz_subnet,-10.0
181,1,81,True,discovery,server_or_host46,server_or_host46,deploy_decoy,decoy_limit_exceeded,subnet4,-5.0
182,1,82,True,lateral-movement,server_or_host46,server_or_host69,deploy_decoy,decoy_limit_exceeded,dmz_subnet2,-10.0
183,1,83,True,discovery,server_or_host69,server_or_host69,deploy_decoy,decoy_limit_exceeded,subnet3,-5.0
184,1,84,True,lateral-movement,server_or_host69,server_or_host64,deploy_decoy,decoy_limit_exceeded,dmz_subnet,-10.0
185,1,85,True,discovery,server_or_host64,server_or_host64,deploy_decoy,decoy_limit_exceeded,dmz_subnet,-5.0
186,1,86,True,lateral-movement,server_or_host64,server_or_host38,deploy_decoy,decoy_limit_exceeded,dmz_subnet2,-10.0
187,1,87,True,discovery,server_or_host38,server_or_host38,deploy_decoy,decoy_limit_exceeded,user_subnet2,-5.0
188,1,88,True,lateral-movement,server_or_host38,server_or_host66,deploy_decoy,decoy_limit_exceeded,server_subnet2,-10.0
189,1,89,True,discovery,server_or_host66,server_or_host66,deploy_decoy,decoy_limit_exceeded,server_subnet1,-5.0
190,1,90,True,portscan,server_or_host66,server_or_host42,deploy_decoy,decoy_limit_exceeded,user_subnet2,-2.0
191,1,91,True,lateral-movement,server_or_host66,server_or_host53,nothing,b7814dcdc743427181fda46f30b74e34,,-10.0
192,1,92,True,discovery,server_or_host53,server_or_host53,nothing,d652d04ae0284774ae50bcb2096fa3dd,,-5.0
193,1,93,True,lateral-movement,server_or_host53,server_or_host36,deploy_decoy,decoy_limit_exceeded,dmz_subnet,-10.0
194,1,94,True,discovery,server_or_host36,server_or_host36,deploy_decoy,decoy_limit_exceeded,subnet3,-5.0
195,1,95,True,lateral-movement,server_or_host36,server_or_host47,deploy_decoy,decoy_limit_exceeded,dmz_subnet,-10.0
196,1,96,True,discovery,server_or_host47,server_or_host47,deploy_decoy,decoy_limit_exceeded,subnet4,-5.0
197,1,97,True,lateral-movement,server_or_host47,server_or_host63,deploy_decoy,decoy_limit_exceeded,dmz_subnet2,-10.0
198,1,98,True,discovery,server_or_host63,server_or_host63,deploy_decoy,decoy_limit_exceeded,dmz_subnet2,-5.0
199,1,99,True,lateral-movement,server_or_host63,server_or_host42,deploy_decoy,decoy_limit_exceeded,user_subnet1,-10.0
