,episode,step,red_action_success,red_action_type,red_action_src,red_action_dest,blue_action,blue_action_id,blue_action_target,reward
258,2,58,True,portscan,dmz12,6d2be8a50def4437b2c1dd06112a5764,deploy_decoy,decoy_limit_exceeded,subnet3,20.0
259,2,59,True,lateral-movement,dmz12,dmz36,deploy_decoy,decoy_limit_exceeded,user_subnet1,-10.0
260,2,60,True,discovery,dmz36,dmz36,deploy_decoy,decoy_limit_exceeded,dmz_subnet2,-5.0
261,2,61,True,portscan,dmz36,dmz24,deploy_decoy,decoy_limit_exceeded,subnet3,-2.0
262,2,62,True,lateral-movement,dmz36,server10,deploy_decoy,decoy_limit_exceeded,subnet3,-10.0
263,2,63,True,discovery,server10,server10,deploy_decoy,decoy_limit_exceeded,user_subnet2,-5.0
264,2,64,True,lateral-movement,server10,dmz0,deploy_decoy,decoy_limit_exceeded,server_subnet2,-10.0
265,2,65,True,discovery,dmz0,dmz0,deploy_decoy,decoy_limit_exceeded,server_subnet2,-5.0
266,2,66,True,lateral-movement,dmz0,server12,deploy_decoy,decoy_limit_exceeded,server_subnet2,-10.0
267,2,67,True,discovery,server12,server12,deploy_decoy,decoy_limit_exceeded,server_subnet1,-5.0
268,2,68,True,portscan,server12,dmz19,deploy_decoy,decoy_limit_exceeded,subnet3,-2.0
269,2,69,True,pingsweep,server12,server29,deploy_decoy,decoy_limit_exceeded,user_subnet1,-1.0
270,2,70,True,lateral-movement,server12,dmz40,deploy_decoy,decoy_limit_exceeded,user_subnet2,-10.0
271,2,71,True,discovery,dmz40,dmz40,nothing,20883c4c63d74f498cfc8fd20e6b42fc,,-5.0
272,2,72,True,portscan,dmz40,server21,deploy_decoy,decoy_limit_exceeded,user_subnet1,-2.0
273,2,73,True,portscan,dmz40,server28,deploy_decoy,decoy_limit_exceeded,subnet3,-2.0
274,2,74,True,portscan,dmz40,dmz30,deploy_decoy,decoy_limit_exceeded,dmz_subnet2,-2.0
275,2,75,True,lateral-movement,dmz40,server18,nothing,1943547ca6f547f984e23b87dffe8e60,,-10.0
276,2,76,True,discovery,server18,server18,deploy_decoy,decoy_limit_exceeded,user_subnet1,-5.0
277,2,77,True,portscan,server18,dmz39,deploy_decoy,decoy_limit_exceeded,dmz_subnet2,-2.0
